search_category,name,lat,lng,types,user_ratings_total,rating,place_id,vicinity,business_status,icon,opening_hours_open_now,price_level,plus_code_compound,plus_code_global,first_photo_reference,reference,scope,description
Market,Facultad de Educación UCM,40.4506744,-3.7178143,"university, point_of_interest, establishment",175.0,3.7,ChIJE1PzfUwoQg0RgPH6Tgo6cpk,"Calle del Rector Royo-Villanova, 1, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"F72J+7V Madrid, Spain",8CGRF72J+7V,AVzFdbmero54Qvzqgis_eAaRoKbic-MXZw8otcYcnxzvjnRvAzGDalBuq-1oHed5Kw5TxeyWIhvcuBJD_mykdfonbRecNmvsjlVS43nVSDA3LnEICwR_ikab2Ou2nQFypKinY0MxfrP4ET5NHgYLOoV1sTOt_-loidWeA89VTNKNnJRxI1L_5osZ-IqelKWp3-2k1SEGsx-U7X-1tCmV0FcxYmG5GBhpkfhwvy4rRNROQj9YeDzGHGQi_2GghCnmmaYKit0OR6wJYfY99v_7gvQObUaPzSJCneqvOvje2yMR9Hv3D6lRVhwgKVghRQ,ChIJE1PzfUwoQg0RgPH6Tgo6cpk,GOOGLE,
Market,UCM - Faculty of Geography and History,40.4492369,-3.7346195,"university, point_of_interest, establishment",305.0,3.7,ChIJQz0Uki0oQg0RfCkRFN9Jrfs,"Edificio B, Calle del Profesor Aranguren, s/n, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"C7X8+M5 Madrid, Spain",8CGRC7X8+M5,AVzFdbmRBTX5EJo1iRlxCGPGIsmqUdn7vbqrfyyenWAVJo5BCWh64YJmZF83wlLCFYMsRKfnJbhAZhpeSmr14fAAlnegOm-AwgEG-Ut8ApqqtlcNenurkHF_JL-inz7MoQEq45iG5J6pQBc3X-deitRe5RrLbbw,ChIJQz0Uki0oQg0RfCkRFN9Jrfs,GOOGLE,
Market,Colegio Mayor Universitario Isabel de España,40.4485897,-3.7202853,"university, point_of_interest, establishment",115.0,4.3,ChIJwRibz0soQg0RAiUUoXvPvUE,"Calle de Don Ramón Menéndez Pidal, 5, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,,"C7XH+CV Madrid, Spain",8CGRC7XH+CV,AVzFdbklcPJK1E3k6QIV5Sc3Oc8fbe5F35pToGP2ookRvJEH6H7xCEhf42tgLklSoRDo3BcxoNXi8mU9QSFPm63ruZet1OeBV4hoVqKM6-8gVNYoqNuCS_c_TZtvDBm5cw4rtcf45WYD71D3qY1UEHrz76NAQf4,ChIJwRibz0soQg0RAiUUoXvPvUE,GOOGLE,
Market,Colegio César Carlos,40.4479646,-3.719844200000001,"university, point_of_interest, establishment",10.0,4.5,ChIJBS2305UoQg0R-TohZj5L00c,"Calle de Don Ramón Menéndez Pidal, 3, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,,"C7XJ+53 Madrid, Spain",8CGRC7XJ+53,AVzFdblV8dBfS5vrDKFbPCwDsS5tu-r5ND2D93c6T6PG1Y1PzZERuYhbmvBH0PSPkOT60tLhD8_8serySC4yS5oqrUc_xX7klDZyYvKbuzyc9I3RFlUxT8FmqSdRZBz-tVvM2eKIfyNdEdhjTGEHCG-J3fgMjNbWdUtLs5bbmkoVwhonHkFQ8hV2pysC,ChIJBS2305UoQg0R-TohZj5L00c,GOOGLE,
Market,Saint Louis University — Madrid Campus,40.4437593,-3.717384,"university, point_of_interest, establishment",67.0,4.6,ChIJc2unWk8oQg0RRclncHcydXE,"Avenida del Valle, 34, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"C7VM+G2 Madrid, Spain",8CGRC7VM+G2,AVzFdbmQxWjLwMAyowywPk8Z5V3pmYld9wBe1SrrNzbbIqserNmtEkhSepC3OGVVduZY_gNNMtQvlW3KC5K3A0Y7XERaQYP_teL4OE0C77RFI9YI2j5BVIelwdrv84bQB1CJ0O1hXrxF0MlqQM-zdDU5n1mDsgw,ChIJc2unWk8oQg0RRclncHcydXE,GOOGLE,
Market,Casa de Velázquez,40.4414086,-3.7303422,"point_of_interest, establishment",86.0,4.5,ChIJUayqRjooQg0RBJm_OjT2CUI,"Calle Paul Guinard, 3, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,"C7R9+HV Madrid, Spain",8CGRC7R9+HV,AVzFdblGOn4boc6JPqIZdSI9j63SS1FR6h3X3Vz85XJxPh5byjvd86wCregG3CQsHhdhZtmCekurCAYXRe7MDoC56Iyk5HPBMZcISwDNeXGl_i_cE1HxpODvQaTuGABLj9FlJiRPsBoN1VR_WmjQA1wtj0JAPmg,ChIJUayqRjooQg0RBJm_OjT2CUI,GOOGLE,
Market,CUNEF,40.4513587,-3.7201052,"university, point_of_interest, establishment",76.0,4.3,ChIJTbWPT4koQg0R7RlYjXIhvaY,"Calle de Leonardo Prieto Castro, 2, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,,"F72H+GX Madrid, Spain",8CGRF72H+GX,AVzFdbnsjY4e3w8-CZoabJ4TUsxnGf5f_OizzUBtei52gzbwCixfBUanDIsZtqSh4WRN7twabJJzNip-FE1ZrXbRZjuNiDXlJ8b4urzoZ9NVJtEqPpkZOIsDzs9hqaJHPgM9uXSKvLQcOBFR0USfV4OsTM_Z-tpPzSEdTZ2EICsEhvLLzOzMib4zmKi7,ChIJTbWPT4koQg0R7RlYjXIhvaY,GOOGLE,
Market,ETSAM: Escuela Técnica Superior de Arquitectura de Madrid (UPM),40.4398495,-3.7314547,"university, point_of_interest, establishment",216.0,4.0,ChIJHelYbTsoQg0RIzDmbCkoo0A,"Avenida de Juan de Herrera, 4, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,"C7Q9+WC Madrid, Spain",8CGRC7Q9+WC,AVzFdblhMCrlIF7g09uFw7JmkLQRCaJivoX9_jn8NYB4rWTmJvl38lf9rjXekTHisM8mhw6Z1z8NzRubR1Hws4-pmnI8cUHOI71dLKc1gZW_L-DO3YIuDcboSOKaMBuly5pbaEQ_O2AiV-ZuGHx0RO1bsOzTO0Qifz0oPGu90hGqMabfBWUJy4eLcz1M,ChIJHelYbTsoQg0RIzDmbCkoo0A,GOOGLE,
Market,College of Berrospe,40.4463335,-3.716792500000001,"university, point_of_interest, establishment",23.0,4.9,ChIJx7rrwU4oQg0R7_llYdOwZmg,"Avenida de la Moncloa, 9, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,"C7WM+G7 Madrid, Spain",8CGRC7WM+G7,AVzFdbk-18oiBH73ucfGpzz03Hnm8IwS20nxFdbIdATN2I-Ite9LCyf1Z2hH_JORVZq0s5GKsBfFDluifQIOyHF5DtA8izMMHZ8Vv2inSv_sLgv-rMW5XlADV08OuFba5EScHgWc0ApQ7TmuSa7BdcX3MObvJ5-J,ChIJx7rrwU4oQg0R7_llYdOwZmg,GOOGLE,
Market,UNED - School of Psychology,40.4521966,-3.7357648,"university, point_of_interest, establishment",34.0,3.6,ChIJ0XCaKS0oQg0Rx1LBcQwAnM4,"Calle de Juan del Rosal, 10, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,"F727+VM Madrid, Spain",8CGRF727+VM,AVzFdbkefRVqQI_29Aw-PBI5HrRkAoFIOhmhE8ZYN17oFM0TvWtuHmwr2cDxWLov-Df_8Z0p3w1Rlw4lHA0ed04DrQQc61gSw9TYi2Jr2VOLaWeER2L85oYUeYOQvLJeuHg3uZpXXKESioK4PR7nrF77y5F2h87BTgXRJHLdMJTn6ZX4fU1I1IEidzZy,ChIJ0XCaKS0oQg0Rx1LBcQwAnM4,GOOGLE,
Market,Colegio Mayor Moncloa,40.4457588,-3.715540400000001,"university, point_of_interest, establishment",66.0,4.8,ChIJ61KyVk4oQg0RlGU0e8n8FKE,"Avenida de la Moncloa, 3, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,"C7WM+8Q Madrid, Spain",8CGRC7WM+8Q,AVzFdbnBWv5j1Yj9ETueRRqQsWlJYJ2n3sDXtTgg1Y_TMuIm3G_DKe7L_M5mN1MTr2e4HqbJyXhTWmZXDd8q5dzF2oLnuGcg0hmhF0yRu37f9gbJRSeBYAo6y_P-QHiniCQ5cAB6h48Cqd2ztIENs1IDff2v7kTpAo0dTpAOvzbxojjMm7AT5s1n0WY2,ChIJ61KyVk4oQg0RlGU0e8n8FKE,GOOGLE,
Market,Nuclear Safety Council,40.4480385,-3.7136441,"point_of_interest, establishment",190.0,4.3,ChIJqf2dCk4oQg0RXHvzmqDokiA,"Calle de Pedro Justo Dorado Dellmans, 11, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C7XP+6G Madrid, Spain",8CGRC7XP+6G,AVzFdbmsCHlUANHoOuqJlp4Oz3Lvp4at98JpP-v2Bh6g18_5jAXy0AeKit1wpIhnp3GOpZxPsbUl3jyJ0jtSewWHNvGnTHckHlN4YrUArScec2XkrjXujZVLkLe324AFR0-2xnTjogR4Z2WuQXSAtZEhRHWWrh9bMcKnoqsfQe-zlu8bXrE68mSUQ-tZ,ChIJqf2dCk4oQg0RXHvzmqDokiA,GOOGLE,
Market,Colegio Mayor Universitario Jaime del Amo,40.445215,-3.7218956,"university, point_of_interest, establishment",47.0,4.4,ChIJLdzqyEkoQg0RyYO3G6n0zLY,"Avenida de Gregorio del Amo, 5, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,"C7WH+36 Madrid, Spain",8CGRC7WH+36,AVzFdbmtvaoLwrPcvdDMMQrUPcEHuGIec2_HOzf69O9yNyECnlBXXW4twNDD_PisD_MF2mFydtw8HXmzyF5C5Zw8HW2sy41dVsTUjRqR8x5ymE_Y2cIkFhBW3KxvStC7mgvhsd2LSKIw17aHNwJkm1WhXAmxeqJAmIYcbDanKXKlS3zB0kdyTXtoGgrp,ChIJLdzqyEkoQg0RyYO3G6n0zLY,GOOGLE,
Market,EOI Business School,40.4461192,-3.7202701,"point_of_interest, establishment",96.0,4.1,ChIJ4UagBUkoQg0RnI-ZflWfVog,"Avenida de Gregorio del Amo, 6, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,,"C7WH+CV Madrid, Spain",8CGRC7WH+CV,AVzFdbkCejy8djCg5rYv1zcDBPDoOmYE4Imv0LJMs3uKyLec9O_j8dRW9ybNtvsuLQPyo8EhmpSAZXecKGYtL6lMT87UylXKJc_Cb_Sia4xdlHwQPo-kpZliyes7V4l9iKZ21HXwHj-S8CXXVH_pWrczwD3Qlxl1X7OIuUFmY1czYQA-Syy5OlakmR9M,ChIJ4UagBUkoQg0RnI-ZflWfVog,GOOGLE,
Market,Colegio Mayor Universitario Santo Tomás de Aquino,40.4527149,-3.721634599999999,"university, point_of_interest, establishment",95.0,4.7,ChIJx17_6UooQg0RzrM3yrFKtac,"Calle de Leonardo Prieto Castro, 6, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,,"F73H+38 Madrid, Spain",8CGRF73H+38,AVzFdbm_9MC689JWultPF3mbiKV2DfF_H6kWBLZ0toCkip4alNUNtQlr6lCX9ZHyW-Coni29FsRQRtI7FdyEQ_U6X0UDSZx32rMKZRWc1ycUMtpCshYe8A54o2zkj8HfKlbxe8R-859dapk8vftYYlHAtIH0M5hIoG_Aysm2Hhfp3Vi9cdPQMHn36r4,ChIJx17_6UooQg0RzrM3yrFKtac,GOOGLE,
Market,UCM: Faculty of Physical Sciences,40.450856,-3.7260947,"university, point_of_interest, establishment",161.0,4.2,ChIJdbFoaTcoQg0RhaBvmKzbRmM,"Plaza de las Ciencias, 1, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,"F72F+8H Madrid, Spain",8CGRF72F+8H,AVzFdbloCfHY5lKFsqtZ7KhNjz86WUltzL_NMxXeewiXD1bjZWoPWouLFODVUJzCg3cIek5sM8FVqg0cpdHf9aguBo2ysToN_gZ3RB7opBlE2Iu11V9wmraTAvuWDqvcSnUEF4z3NXMovsVYutr3gK_qDO6EAzuPtYerv8HIEmvN_UWML5UDuvI17Zhp,ChIJdbFoaTcoQg0RhaBvmKzbRmM,GOOGLE,
Market,University Residence GALDÓS,40.449399,-3.717112999999999,"point_of_interest, establishment",229.0,4.0,ChIJiewpFUwoQg0RT_0xYPmZ2Bw,"Calle Ramiro de Maeztu, 2, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,True,,"C7XM+Q5 Madrid, Spain",8CGRC7XM+Q5,AVzFdbleHCsm42B1iRpXb74jDnw2bdh5pvnFV0ECzKaDO-9YiTN2nIMH-gYmvHcUJKbizlsv_x8Y_fKBmwp0nRc_AGZ1dkBtNmYRCok9sYAhhGlkloAugoswpKlcIrfRYK6fOm-Ei3bwI7wp3iixscQlLgwgmef_ATUJuFe106K47gEWHmEP0Xb0rQw3,ChIJiewpFUwoQg0RT_0xYPmZ2Bw,GOOGLE,
Market,Facultad de Informática,40.45276549999999,-3.7335113,"university, point_of_interest, establishment",211.0,4.2,ChIJH4vwqdIpQg0RuEzITunMaM8,"Calle del Profesor José García Santesmases, 9, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"F738+4H Madrid, Spain",8CGRF738+4H,AVzFdbkBZ4Q6qazRzMM5fwvYCxP4CaVkSVjl-8tBO2VG_XqtVYzy2A6u4YZxumWPjjC8FwP7byDy0kmI6A8JbUllhmzMfMREf5h9m1MuYOqsC1rWCbfIby7jYWX0O2T1V39tCy1Q8Y92YAGWSgePGdlkqJMvJcg5uZN8yHgkj9GyA8txoC-1gOgJP5nG,ChIJH4vwqdIpQg0RuEzITunMaM8,GOOGLE,
Market,UCM Facultad de Estudios Estadísticos,40.4468299,-3.7367375,"university, point_of_interest, establishment",56.0,4.4,ChIJs9wJEy4oQg0RWM78iv1xisw,"Ciudad Universitaria, Avenida Puerta de Hierro, s/n, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"C7W7+P8 Madrid, Spain",8CGRC7W7+P8,AVzFdbkgL3TRAF-cnv-AHhNeka39P6r2yFfBZVjYWf16d0Bp_7_fZ83ROaxWemfh8WVZwG2OnM2fA_yRJvPuYD8C4xiHDeCd9sTVXXX5tNeDB6LossWczJQwWkgmLgmVrFnUAG1O6SD-DiUbE9jWbJKd4dGMvWXx9r8ym2JL0ZhEHi3W8lh2cgpxnsQs,ChIJs9wJEy4oQg0RWM78iv1xisw,GOOGLE,
Market,UCM Faculty of Mathematics,40.4494588,-3.7258568,"university, point_of_interest, establishment",119.0,4.3,ChIJJ1LdSDQoQg0Riy1GJm6oxC4,"Plaza de las Ciencias, 3, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"C7XF+QM Madrid, Spain",8CGRC7XF+QM,AVzFdbndrPoQUUUnMLmSvUNhRkwI-zoWZ780J-6IuZtTBJQwBzSQXXJTJOrIdk-Vzk_XOuU2YkWH-PSyBBDzEE5Lqiw0cIb1YzadtWPJSuwtLFpuCYP7T1FjQE1p1mETNsYpx-mvOuvN1QOPPO06R6eU7D2FhuaMaNxuf07cEQV2JxnQ5Sk9DQDG72WB,ChIJJ1LdSDQoQg0Riy1GJm6oxC4,GOOGLE,
Market,Colegio Mayor Antonio de Nebrija,40.4359396,-3.7287872,"university, point_of_interest, establishment",58.0,3.9,ChIJlZPyIzwoQg0RPP3YuhQ2cUE,"Avenida de Séneca, 8, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,,"C7PC+9F Madrid, Spain",8CGRC7PC+9F,AVzFdbkjq5wztWHcTsEV7zWshmaurczkJ940EZA8kbatG4PPl5Wq-yV_zc1Ui7drXYjHNxqC6v8Wxm2r_fDJ7HxI-gZGZEpZ-_u18nEBAw5TWU-ioKzUKeS6zEof5HgNhh9Cywp1Tl7Q-XyH0akTV6a3nJ-RAfvJp4A9WH_68vHZGjAs-f2r3gYDzWUZ,ChIJlZPyIzwoQg0RPP3YuhQ2cUE,GOOGLE,
Market,"ETSI Montes, Forestal y del Medio Natural. Edificio Forestales.",40.4484652,-3.724084,"university, point_of_interest, establishment",19.0,4.5,ChIJQeHl-jUoQg0R22P4sSQa3I4,"Calle de José Antonio Novais, 10, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"C7XG+99 Madrid, Spain",8CGRC7XG+99,AVzFdbkebSR3kjANtWosBIxIBQWNAK9KTBbgvie1pqurmqRtI17ZI8FNMpZArrUDDXdvxWs6TGkNvTTovRoW_PtpHV-ru7gpsID-YhS2MLqOHfG0oIf_wckV6C8MxNLtEbLT5-uH2a3cJ008yAA2eHeRlmS06svwbapkKyhcCHnpIpNjTd4cTyPqyHzS,ChIJQeHl-jUoQg0R22P4sSQa3I4,GOOGLE,
Market,Colegio Nuestra Señora del Buen Consejo,40.447191,-3.712599,"school, point_of_interest, establishment",131.0,4.1,ChIJ84xZ5lEoQg0RAk8RtcjvCSk,"Calle de Juan Montalvo, 30, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"C7WP+VX Madrid, Spain",8CGRC7WP+VX,AVzFdbli9YVX1PXZg0S0ZyGVhUonv7wuShWcak6v_ngCmsoSVi_3djJrk4A6P8lnV01sTx9hTlPHN0a3ST7CrPJ2-C6wS_PXn4o37vILVsZ5nU9VgnnN9fo8TmAuSTjEk04V71TpgVEI4OKkmlGXbNv3t2_842PD_l_Jhu38yPZIv391szmqw-MtdZuu,ChIJ84xZ5lEoQg0RAk8RtcjvCSk,GOOGLE,
Market,UCM: Faculty of Dentistry,40.442435,-3.725823,"point_of_interest, health, establishment",89.0,3.6,ChIJp3KV1DkoQg0RxPU6IYyp1uU,"Plaza de Ramón y Cajal, s/n, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,,"C7RF+XM Madrid, Spain",8CGRC7RF+XM,AVzFdbmOsUM6zHQx_OXece9m_Y3zqKdOroSZDMFus96Q9ZmmesWHLHFkhTgCdjO6-7e5Srem0E17GAy1P36BwQDQGxpFnlRIoYipjxkZEzzHB7sg7NI6rxA4xeQmZEhsxcv1Fv0ImDcc_G5Zfabxaz1W1ffidtTJ3A4zU33boMuigtBm_6fBRvzoT-Bt,ChIJp3KV1DkoQg0RxPU6IYyp1uU,GOOGLE,
Market,Constitutional Court of Spain,40.4416011,-3.717555599999999,"local_government_office, point_of_interest, establishment",151.0,3.0,ChIJgT72d0YoQg0RYjW_Atq3IpA,"Calle de Domenico Scarlatti, 6, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,False,,"C7RJ+JX Madrid, Spain",8CGRC7RJ+JX,AVzFdbktkPQM1EDg2oq_DNys5guQqRr49q7OHAUgNUNM4ruoW7BwsTPuvjPqoSyXKGa6WZvhHBH3MCbt6ICSq_iPqeL7_FFQZ2FZZ2hbNsRF4-eBJttfmG11dtZxliF5e-RsHG9xbsS0UlcckZ75WKWrtxE1t1sbRyBYKavbJB_-lyKAf6RekgE7e3Y7,ChIJgT72d0YoQg0RYjW_Atq3IpA,GOOGLE,
Market,National Police Headquarters,40.4523014,-3.7121253,"police, point_of_interest, establishment",,,ChIJeer4u1IoQg0Rm4DPF7fGShs,"Avenida del Doctor Federico Rubio y Galí, 55, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,,,"F72Q+W4 Madrid, Spain",8CGRF72Q+W4,AVzFdbmH5NIWtKUNmLp1HubnuidJQuIjneJqW87EaLLm90bZ-iyPPRg0Y8h8kOrlXJMa2YstGg34vZZ1GPiO2VAwnmp006HYbtQ_PioVCXD4DediEoTWy5rGkSz6rx8Lrsgi0w36oQvxrZGmhfAxexaLk3xHW7CkSRN6PRF99NS0Z7HNzcW29RxtF1CD,ChIJeer4u1IoQg0Rm4DPF7fGShs,GOOGLE,
Market,Vademecum Medical Center,40.4421111,-3.7146587,"doctor, point_of_interest, health, establishment",42.0,3.4,ChIJiXM4lUQoQg0RBoyHDaJifug,"C. de, Calle del General Ampudia, 4, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"C7RP+R4 Madrid, Spain",8CGRC7RP+R4,AVzFdbmVaKuAKbdCOZcJ6q4uJiMtHTm_R6TDHyxGTVXXP0mDfofcwvBrYTXEsI8Z5a1XAqZCqila0t8IxQrWqgArgMyF1R53O-crnme9IGP9Lwdeu3lJLnuhD9qDlK5eIpW2y0wy_aADVxo213rMEEjtLiMFlcpAv9CTkHo56xMp0YpvKqVD77Mdr-fZ,ChIJiXM4lUQoQg0RBoyHDaJifug,GOOGLE,
Market,Acmas Tecnicas de Mercado SL,40.4655087,-3.725805199999999,"point_of_interest, establishment",,,ChIJNwEjVMYpQg0R2JGrBCjPg-M,"Calle Velayos, 6, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,False,,"F78F+6M Madrid, Spain",8CGRF78F+6M,,ChIJNwEjVMYpQg0R2JGrBCjPg-M,GOOGLE,
Market,Colegio Mayor ELIAS AHUJA,40.4509554,-3.7151169,"university, point_of_interest, establishment",130.0,3.7,ChIJ75qOVkwoQg0ROq7fygJRK9M,"Calle del Rector Royo-Villanova, 4, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,,"F72M+9X Madrid, Spain",8CGRF72M+9X,AVzFdbk8GGh4qKZEdWysLbal3o-piWOVSAJalfDqd-llyob1SnJOowTSvmXDC_TpLmtOKTV3UEfhRNWBPGn5L0PVvUpPhqMGQzPBft_gLWKmUfQDSUC0auKvyVMCZjXmJWyQnGfO9F5urX3EDaZx7D74aZKo54BsW4zqZL9mbW9T0__yxx7uHLL-dkB1,ChIJ75qOVkwoQg0ROq7fygJRK9M,GOOGLE,
Market,Delegación de Alumnos UPM,40.4480327,-3.7175718,"point_of_interest, establishment",5.0,4.4,ChIJYYbD7UsoQg0RqjIt_rCOTs8,"Rectorado UPM, Paseo de Juan XXIII, 11, Edificio B - Pta. 0, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,,"C7XJ+6X Madrid, Spain",8CGRC7XJ+6X,AVzFdbkUGLKhb2m3sCmvjsXLS5rSVGVD-dEZ8INLHnO5JKQabMVahG0flyMxZEU5RBXwSbvbpiNJg2enh5yjqcrASnunhpg36YQXZ4N3OVVx4tZYLLKYO1UFgYlxtJR7E58dVf6ghPLOYp8knpteqCRbn0AhbkcrY_q6XTNTbv3FSJ8euLJW79zmSf8v,ChIJYYbD7UsoQg0RqjIt_rCOTs8,GOOGLE,
Market,Café Té Arte - Tienda Té y Café Madrid,40.4467071,-3.7119755,"store, food, point_of_interest, establishment",322.0,4.8,ChIJa54uwVEoQg0R55iz4GFb0D4,"Avenida de la Reina Victoria, 52, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,False,,"C7WQ+M6 Madrid, Spain",8CGRC7WQ+M6,AVzFdbmUJvNTCzolY4V_BOp3ntNZBBCLgwxk_1lTRzB8G4butG-OnC9L4Q-8WwbnClc5tv5CL57k6JTfJdu7r0tSuE9dYL5BQMN9iTpCRABt1Dt2ndaKJOAbNbQe8rD40j3RRTAwSicrx1kbQrKFZf6O3J-4kAJYxrF0X0os2z135X6ZyDV9TOtDf1bu,ChIJa54uwVEoQg0R55iz4GFb0D4,GOOGLE,
Market,NYX Madrid,40.45044779999999,-3.6979453,"lodging, point_of_interest, establishment",3158.0,4.2,ChIJ_w2ZnP4oQg0RXDeSJe8eawY,"Calle del Aviador Zorita, 34, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,True,,"F822+5R Madrid, Spain",8CGRF822+5R,AVzFdbna_ZrRAX9yESqMj7TO-ZXVcB1wdWZUqjf8c89ls_XNqZrk1m2iZ0cNj-xRqTnNGfgeKamShhmq2VRO5PLxk0kIQiVQnU0_xmWL8XvulsYbE75k0_BmFsvkgw7K0tnU25J_ca8Pf0Y2pku_Jr8BmZoRNy09v7UCvQT5mxVdCs4NMnFbNL__ObKA,ChIJ_w2ZnP4oQg0RXDeSJe8eawY,GOOGLE,"Simple rooms in a sophisticated property, with a restaurant and bar, plus breakfast buffet (fee)."
Market,AC Hotel Aitana,40.4558881,-3.6896672,"lodging, point_of_interest, establishment",910.0,4.4,ChIJm4-dpR0pQg0RaR_RSWtvUaI,"Paseo de la Castellana, 152, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,,,"F846+94 Madrid, Spain",8CGRF846+94,AVzFdbn7_kWOkJeXtgQ6NVq2EHot79iPswdTFHIWer59YGM73DR8jgrNRKARRn9hqzrcZsq9e4l0AmPyV7bKS0QDL1pfgqa0t4dhKKc_MwQkOZHA97m38Q_D7nKbYPlpham37da2FLYE30m3q_2uGIqK6v822IJzpfmGUsFQH9HmZZqzzXilr2jfoGI,ChIJm4-dpR0pQg0RaR_RSWtvUaI,GOOGLE,"Modern hotel with sophisticated, warm rooms, plus a relaxed restaurant & a fitness room."
Market,Hotel NH Collection Madrid Eurobuilding,40.4584134,-3.6859828,"lodging, point_of_interest, establishment",6065.0,4.5,ChIJI3Wk6B4pQg0RKe1jOnM2TWk,"Calle del Padre Damián, 23, Madrid",OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,True,,"F857+9J Madrid, Spain",8CGRF857+9J,AVzFdbkoTkFbVd6CSPK1zMRw9NlRHZHPkOzfcx68gB2Aohi5FnP-RVKUXYGqjab857Cl6glO2G2USeU-mI3m6WcAthmG8Qfs2wLvpHf7mzvqu3x1mq2TknNOFw0NKYJu1LAqCShNfsxzJ9M5wYzM0AFGYuCnzlonhekkWebwpe78Fjyedf51l1w0vpa4,ChIJI3Wk6B4pQg0RKe1jOnM2TWk,GOOGLE,"Upscale hotel with conference facilities, plus acclaimed dining & a chic bar."
